cluster,gene,logfoldchanges,pvals_adj,scores
2,axo3.H2,-0.2535969,0.06651325494951457,-1.9279625
2,axo8.G10A,-0.24581473,0.06587233055423021,-1.9325935
2,axo13.H3B,-0.24858254,0.06145430007937537,-1.963305
2,axo15.C3B,-0.2506029,0.05678725314588585,-1.9972671
2,axo21.A4B,-0.2741965,0.05669934677880835,-1.9983532
2,axo3.H3,-0.2533633,0.05335441157651813,-2.0242982
2,axo21.F9A,-0.17377737,0.05304379632945821,-2.0271642
2,axo15.F3,-0.22420974,0.05074093934487343,-2.046042
2,axo15.B5B,-0.27135614,0.05048148167183825,-2.0485914
2,axo21.E7B,-0.19848236,0.04543393228140688,-2.0939496
2,axo16.D5B,-0.1909261,0.04410121276237281,-2.106462
2,axo10.C9B,-0.30631217,0.041053216288745135,-2.1357481
2,axo4.F4,-0.26633185,0.04070250521433928,-2.139602
2,axo10.D2,-0.29210594,0.03774055360464052,-2.1705172
2,axo15.B9,-0.30092436,0.0359815914439027,-2.1905944
2,axo15.B10B,-0.28316525,0.03557495117276773,-2.1958737
2,axo13.B4B,-0.26299813,0.033231342123645466,-2.2233121
2,axo11.C8B,-0.26809058,0.03223226419837203,-2.2355604
2,axo3.H1,-0.26596996,0.032124343899472683,-2.237265
2,axo21.G8B,-0.28467056,0.029594325369623073,-2.2692285
2,axo13.B2B,-0.27617487,0.029290777254078058,-2.2735727
2,axo15.E10B,-0.28409728,0.028423288200845907,-2.2854366
2,axo21.C1A,-0.19281174,0.02823294814121844,-2.288393
2,axo10.B5,-0.27261376,0.027698521485748497,-2.2960484
2,axo29.F10A,-0.27879676,0.02683426740025344,-2.30844
2,axo15.C9B,-0.26112986,0.025203345328078094,-2.3328085
2,axo16.B6B,-0.27250567,0.02471658536357235,-2.3408937
2,axo10.H5,-0.25221115,0.024578739260537392,-2.3437748
2,axo15.C7B,-0.31723663,0.024191590573904,-2.3500876
2,axo21.A6B,-0.24905229,0.02408017907552249,-2.3525991
2,axo15.C12,-0.25909257,0.023467648632370677,-2.3625622
2,axo29.E1A,-0.23997964,0.022686481697570704,-2.375874
2,axo16.E12B,-0.25830206,0.019918908659130277,-2.4246716
2,axo21.B1B,-0.27271608,0.01796251544021855,-2.4631364
2,axo21.E12B,-0.29641733,0.017949407729150258,-2.4637852
2,axo29.H2A,-0.28033096,0.017593959999228463,-2.4718475
2,axo16.D6B,-0.31036612,0.017328710417551945,-2.477919
2,axo29.A9A,-0.28113663,0.017165398529857837,-2.4816825
2,axo15.A2,-0.22000721,0.01681627052938827,-2.489383
2,axo16.B12B,-0.31388333,0.016736955333045395,-2.4914496
2,axo21.B8A,-0.25244862,0.016453124521738572,-2.4979057
2,axo13.H6B,-0.26712814,0.016453124521738572,-2.498132
2,axo21.B4B,-0.27133918,0.016105419079006082,-2.5062397
2,axo11.B6B,-0.26374656,0.01538156895068319,-2.52284
2,axo21.A9B,-0.2652645,0.014902620676352564,-2.5347111
2,axo29.D12A,-0.28476295,0.014578740736989676,-2.543166
2,axo21.B6B,-0.3087182,0.014578740736989676,-2.5433319
2,axo16.E8B,-0.26456854,0.013982591533288383,-2.558484
2,axo21.A12A,-0.2229781,0.013920147903945796,-2.5604224
2,axo11.F7B,-0.29134977,0.013920147903945796,-2.5605807
2,axo15.C2B,-0.33816934,0.013342746716564395,-2.5762532
2,axo12.A8,-0.30246285,0.01310746012574464,-2.5831618
2,axo14.G10A,-0.3386031,0.011832317260642815,-2.6190321
2,axo15.A4,-0.31518373,0.011604124226060738,-2.6260464
2,axo21.C6B,-0.26561993,0.010952508030949189,-2.64641
2,axo11.B1B,-0.30469036,0.010264092046049304,-2.6686668
2,axo21.C1B,-0.2395251,0.010224672677211055,-2.6703336
2,axo29.B6A,-0.32600078,0.010171892795269826,-2.6724455
2,axo13.D2B,-0.32354715,0.009780744936451726,-2.686323
2,axo11.C4B,-0.24597281,0.009470174335401376,-2.6978323
2,axo21.C3A,-0.28302503,0.009406759848860339,-2.7004418
2,axo21.D5B,-0.24714111,0.009322119851624452,-2.7038207
2,axo12.C3,-0.27361923,0.008878437211281695,-2.72073
2,axo21.C2A,-0.23349223,0.008516262884359296,-2.7348413
2,axo21.D8B,-0.29920262,0.008426010815845309,-2.738718
2,axo10.H2B,-0.28047407,0.008125614452829584,-2.7513738
2,axo12.D7,-0.32999176,0.007840231087528337,-2.7634337
2,axo21.G2B,-0.3182114,0.007092921126880587,-2.7963324
2,axo20.H3B,-1.0705402,0.007091043781808717,-2.7967849
2,axo15.B1B,-0.34388605,0.0066525023099929135,-2.8177142
2,axo21.C4B,-0.30410284,0.005652879012820023,-2.8703206
2,axo29.A3B,-0.34886023,0.005535037820860035,-2.8773348
2,axo2.E7,-0.3206255,0.00527599219211825,-2.893143
2,axo21.G3B,-0.34875187,0.004959591268739802,-2.9139442
2,axo15.F4,-0.34080172,0.004179343127069285,-2.9687452
2,axo21.E10A,-0.3393229,0.004148175398661354,-2.9714
2,axo20.C1B,-0.8104848,0.003735711228326566,-3.0044723
2,axo21.H3A,-0.26573974,0.0036306271274661366,-3.013847
2,axo16.A7B,-0.36921227,0.0035540635769505616,-3.0217211
2,axo10.A12B,-0.32069856,0.0035540635769505616,-3.0220077
2,axo8.F12A,-0.29660863,0.003503034474150923,-3.0268044
2,axo20.C2B,-0.7748704,0.003220033864206491,-3.0525308
2,axo10.F1B,-0.34335124,0.0031413298313792727,-3.0606537
2,axo21.B8B,-0.30322573,0.003023094207133804,-3.0728266
2,axo15.C6,-0.38147154,0.002947914381510106,-3.0806854
2,axo21.E12A,-0.30985364,0.0028950858245594,-3.0864174
2,axo20.E3A,-0.6811437,0.0028121817521685657,-3.095747
2,axo21.B12B,-0.3471008,0.0026970988337569773,-3.1088176
2,axo21.H2A,-0.28816187,0.00264977627050383,-3.1147456
2,axo21.E5B,-0.33453122,0.0024308095736253776,-3.1404493
2,axo12.D3,-0.3712271,0.002338720472862448,-3.1524413
2,axo21.B3B,-0.36506662,0.002331858293242886,-3.153648
2,axo10.C10,-0.28784946,0.002269854171033436,-3.1618538
2,axo15.A12B,-0.41338682,0.0020166145209132846,-3.197181
2,axo15.G12B,-0.36744922,0.0019354701540590612,-3.2093542
2,axo15.D12,-0.36841154,0.0017364320600391351,-3.2414534
2,axo20.B12B,-0.6149713,0.0016450465435163483,-3.257518
2,axo21.H7B,-0.41320935,0.001633740961646477,-3.2598183
2,axo21.E2A,-0.340818,0.0015996056866382014,-3.2661462
2,axo20.D7B,-0.7602433,0.001574714618147908,-3.270928
2,axo6.H6B,-0.40970537,0.0014780971601865722,-3.2891347
2,axo7.G6B,-0.3480634,0.001385783929108257,-3.3075826
2,axo21.G11A,-0.3662266,0.0013471527901969965,-3.3158338
2,axo21.D4A,-0.3548594,0.0012921292911200054,-3.3278108
2,axo13.G8B,-0.4125812,0.0011814818373776408,-3.353009
2,axo10.A8B,-0.3249487,0.0011680903649079189,-3.3565009
2,axo20.F2A,-0.9059086,0.0011573322586246858,-3.3593972
2,axo15.B7,-0.38561007,0.001033969428896359,-3.391089
2,axo21.A1A,-0.31542993,0.0009937282175598214,-3.4022892
2,axo21.B5A,-0.39196318,0.00096084084155421,-3.4121466
2,axo12.C6,-0.3914453,0.0009040778395428875,-3.4300516
2,axo21.H6B,-0.437331,0.0008758606046804948,-3.4389815
2,axo21.F12B,-0.3842905,0.0008131621055200793,-3.4597073
2,axo21.G12B,-0.44170678,0.000779711917214524,-3.4713373
2,axo12.B1,-0.38383934,0.0007410415057100329,-3.4853053
2,axo21.G5A,-0.35470185,0.0007114863999749989,-3.496513
2,axo21.C8B,-0.42726186,0.0006878869411848959,-3.5058348
2,axo21.A7B,-0.39568964,0.0006848550514764398,-3.5073433
2,axo16.D3B,-0.44319257,0.0006736494185176207,-3.5123966
2,axo15.C5B,-0.43593806,0.0006623096837283875,-3.5172386
2,axo12.F5,-0.4003305,0.0006598527341930863,-3.5185585
2,axo20.F10A,-1.0709671,0.000578494407547738,-3.553984
2,axo13.C4B,-0.38402858,0.0005681623352212882,-3.5590522
2,axo21.H1B,-0.43370655,0.0005676078442279063,-3.5596404
2,axo20.B11A,-1.0432249,0.0005493694568738638,-3.56854
2,axo20.F4B,-1.2164451,0.0005475065998143839,-3.569762
2,axo10.A11B,-0.36759827,0.0005257577959188424,-3.580698
2,axo20.E9A,-0.9811848,0.0005249991556591336,-3.581407
2,axo21.D12A,-0.40110198,0.0005222323175925056,-3.583119
2,axo29.A2A,-0.41318285,0.0004980764320301477,-3.5957973
2,axo12.D6,-0.42634097,0.000497268642731547,-3.5965517
2,axo20.C7B,-0.6252056,0.0004670328039490317,-3.6135063
2,axo21.D5A,-0.42833728,0.0004655665161727372,-3.6146526
2,axo21.B7A,-0.4022604,0.00046329484314280893,-3.6162515
2,axo15.C1,-0.41442016,0.00044849062545118705,-3.6249855
2,axo21.E9A,-0.41505966,0.0004472880560640111,-3.6260111
2,axo15.F2,-0.4166726,0.00044276622976935673,-3.6289675
2,axo10.D10,-0.40175602,0.00044276622976935673,-3.629126
2,axo21.C6A,-0.45225492,0.00042375880096930183,-3.6412764
2,axo7.F6B,-0.42422292,0.0004202968369145309,-3.64372
2,axo21.B2A,-0.36156,0.00041774282912361143,-3.6456206
2,axo21.B6A,-0.41056252,0.00041770839103460826,-3.645975
2,axo10.F7,-0.34096038,0.0004123037051475348,-3.6496556
2,axo15.B12B,-0.4476882,0.0003410921236684485,-3.698408
2,axo21.C11B,-0.42235625,0.0003192039244048433,-3.7161999
2,axo15.F9B,-0.44943166,0.0003184787913275446,-3.717105
2,axo10.B12,-0.41434887,0.0003051181385961033,-3.7282522
2,axo21.D3A,-0.5035988,0.0002709508477356229,-3.7587373
2,axo15.A5B,-0.5259391,0.0002709508477356229,-3.7590315
2,axo6.D12B,-0.5714705,0.00023171976434662445,-3.7983487
2,axo6.F8B,-0.42647016,0.00022984649268859022,-3.8006866
2,axo10.A6B,-0.44908518,0.0002138903638479328,-3.819127
2,axo10.C12,-0.47237387,0.00021027201791170829,-3.82366
2,axo20.D6B,-1.420641,0.00020909897202426263,-3.8253644
2,axo21.F7B,-0.57617897,0.00020839766635438262,-3.8265183
2,axo20.E12A,-0.9566598,0.0001979573078219233,-3.8394833
2,axo21.B4A,-0.40853104,0.00018721826470266157,-3.8534815
2,axo21.B11B,-0.41624,0.00016838946856478497,-3.8796678
2,axo20.F7B,-0.946623,0.0001625300922851912,-3.8885977
2,axo29.A1A,-0.45315835,0.00015391459069873274,-3.9024448
2,axo21.B12A,-0.39823672,0.00014840573299832022,-3.9115784
2,axo20.D4B,-0.89500344,0.00014828935316713233,-3.9120913
2,axo21.F3B,-0.4173315,0.0001449249499456105,-3.9186
2,axo12.H7,-0.4632965,0.00014392633945321706,-3.9205914
2,axo13.G5B,-0.42613515,0.00013803825447861713,-3.9309692
2,axo20.H10B,-0.9837262,0.0001378263627602671,-3.931663
2,axo20.A12B,-0.778409,0.00012772296850347193,-3.9505713
2,axo21.E11A,-0.4326246,0.00012755007950687234,-3.9512198
2,axo6.G10B,-0.43064308,0.0001270687714693275,-3.9524493
2,axo21.G7B,-0.54249674,0.00012648956167496189,-3.9538672
2,axo20.B10B,-0.78057164,0.00012641045937999612,-3.9543424
2,axo10.G10,-0.44190645,0.00012563999067091797,-3.9561298
2,axo6.E12B,-0.4869361,0.00012533213174653333,-3.9570425
2,axo21.D7A,-0.4457725,0.00011807126927152943,-3.9716063
2,axo20.A1A,-0.968554,0.00011706291971010393,-3.9739745
2,axo20.A7B,-0.76457524,0.00011063541715758437,-3.988048
2,axo21.D2A,-0.49958044,0.00011000148139347912,-3.9897375
2,axo20.B5B,-1.4189651,0.00010640407424192242,-3.9979434
2,axo29.A4A,-0.4594355,0.00010235442595859507,-4.0074463
2,axo15.D11B,-0.49276653,9.529670945483137e-05,-4.0249443
2,axo11.E11B,-0.43433177,8.66239182349784e-05,-4.0486417
2,axo20.H6B,-0.85085684,7.863442654136293e-05,-4.072535
2,axo21.F5A,-0.5302212,7.278657983511104e-05,-4.090817
2,axo10.F8B,-0.45557648,6.992715211053642e-05,-4.1004257
2,axo11.D5B,-0.4559679,6.972016617385547e-05,-4.101436
2,axo15.B6,-0.472684,6.696181247089883e-05,-4.11109
2,axo21.H6A,-0.49989796,6.61939140926322e-05,-4.114077
2,axo29.H4B,-0.5019637,6.581215885630578e-05,-4.115736
2,axo15.C10B,-0.51093626,6.473226201777151e-05,-4.120201
2,axo21.C3B,-0.5020932,6.260716028112261e-05,-4.128211
2,axo20.C9B,-1.0345933,6.138308508082726e-05,-4.1330757
2,axo12.C1,-0.42947605,5.874267099753776e-05,-4.1434913
2,axo12.C4,-0.42394567,5.275973406952902e-05,-4.169021
2,axo29.G7B,-0.5430662,5.17823196221972e-05,-4.173607
2,axo29.C9A,-0.44397885,4.7937540265734486e-05,-4.191791
2,axo20.F8A,-0.77146083,4.3587692402541045e-05,-4.2136407
2,axo21.F9B,-0.53633606,4.324091028356829e-05,-4.2157674
2,axo20.G8A,-1.3933718,4.237624060879531e-05,-4.220647
2,axo21.G1A,-0.48905805,3.8044490786283376e-05,-4.2455363
2,axo15.A11,-0.48860285,3.7827407570730206e-05,-4.247143
2,axo15.C4,-0.5308178,3.694867248553596e-05,-4.2527313
2,axo21.E9B,-0.5094733,3.692376138823161e-05,-4.2532063
2,axo12.B4,-0.46131632,3.147067066712143e-05,-4.289484
2,axo20.H12B,-0.79677844,3.017667342971121e-05,-4.299123
2,axo10.A10B,-0.49032003,2.9746089412144615e-05,-4.30263
2,axo12.D2,-0.64122045,2.9588301654508957e-05,-4.304131
2,axo21.D1A,-0.47555783,2.6948699440776754e-05,-4.325098
2,axo29.H3B,-0.51249516,2.6944790207761996e-05,-4.3254523
2,axo21.C7A,-0.5151809,2.580360983887121e-05,-4.3356266
2,axo21.E8A,-0.50802374,2.530551340477175e-05,-4.3402348
2,axo13.D8B,-0.46957487,2.5046854961211735e-05,-4.343463
2,axo29.C8A,-0.47279787,2.4450658538575398e-05,-4.3490744
2,axo21.B9A,-0.5954799,2.4147277750390342e-05,-4.3521366
2,axo21.C2B,-0.50536054,2.357799448029186e-05,-4.3576875
2,axo15.E6,-0.5306519,2.1562850037607697e-05,-4.3775306
2,axo11.A5B,-0.46192038,2.1220083118151258e-05,-4.3817544
2,axo15.A8B,-0.52569777,2.117179192349975e-05,-4.3828177
2,axo6.F6B,-0.53798676,2.0838625040566203e-05,-4.386596
2,axo20.B6A,-1.2516868,2.0656090095170426e-05,-4.3888364
2,axo20.A3A,-1.2163775,1.790238742216322e-05,-4.4208302
2,axo15.A7B,-0.543896,1.6373083678215633e-05,-4.4404097
2,axo6.C8B,-0.5800544,1.622114293162497e-05,-4.44274
2,axo20.B2B,-0.83213276,1.5546183271943164e-05,-4.4525223
2,axo21.H10B,-0.5102638,1.5392509258438202e-05,-4.455305
2,axo6.C4B,-0.57312214,1.4464741981262485e-05,-4.468949
2,axo20.G5A,-0.736645,1.4207471176492411e-05,-4.473112
2,axo21.G5B,-0.5816489,1.3479616768848121e-05,-4.484991
2,axo21.G10A,-0.526183,1.332043169490255e-05,-4.487849
2,axo20.H6A,-0.9304559,1.2952583955871753e-05,-4.4941397
2,axo13.G3B,-0.52071315,1.293025206470093e-05,-4.4948335
2,axo29.B4A,-0.48967224,9.678306501211136e-06,-4.557388
2,axo21.A3A,-0.5215754,9.270892804086018e-06,-4.56674
2,axo20.G11A,-0.7756813,9.044855388582626e-06,-4.5722384
2,axo6.B9B,-0.55218816,8.806299520234082e-06,-4.578159
2,axo29.H4A,-0.53710634,8.786988859571328e-06,-4.5789433
2,axo6.A12B,-0.5737201,8.23087117063722e-06,-4.592926
2,axo20.G12B,-0.67277575,8.23087117063722e-06,-4.5931373
2,axo29.H1A,-0.51984495,7.964975723175142e-06,-4.6007476
2,axo21.A4A,-0.43804932,7.717293235957838e-06,-4.6076484
2,axo13.B3B,-0.5575908,7.640769951109456e-06,-4.610047
2,axo13.G12B,-0.5585589,7.523176243199153e-06,-4.6139235
2,axo29.H2B,-0.6114731,7.196060435953503e-06,-4.6238036
2,axo20.F4A,-1.2290138,7.053816890540861e-06,-4.6282687
2,axo21.G8A,-0.60335773,7.027417748663082e-06,-4.6297016
2,axo29.D4B,-0.64307696,6.737143706342686e-06,-4.6394157
2,axo20.E8A,-0.98634225,6.0355185307424576e-06,-4.662751
2,axo20.A4A,-0.8529144,5.826707100925135e-06,-4.6706476
2,axo21.G9B,-0.642072,5.657407425577487e-06,-4.6773605
2,axo6.C6B,-0.9904954,5.024742806120382e-06,-4.702287
2,axo20.C8B,-1.1107359,4.17187926089935e-06,-4.741099
2,axo29.A12B,-0.57618755,4.019835956324313e-06,-4.7489424
2,axo21.D9A,-0.57371116,3.5630738602852454e-06,-4.773937
2,axo29.G4A,-0.63278115,3.250423927460346e-06,-4.792717
2,axo7.D4B,-0.6897131,3.1294762636507663e-06,-4.800644
2,axo15.G3B,-0.7065398,3.1215278120038428e-06,-4.8014812
2,axo13.G9B,-0.59048814,3.029891697281995e-06,-4.807771
2,axo21.C9A,-0.6407107,2.860405690639641e-06,-4.8195972
2,axo6.F9B,-0.6413883,2.8547385543361597e-06,-4.820321
2,axo10.D1B,-0.53041536,2.5340502166579814e-06,-4.8443656
2,axo20.B9B,-1.0552179,2.4833817046521225e-06,-4.8487024
2,axo29.A6A,-0.5810151,2.3721436758256617e-06,-4.858771
2,axo29.C12A,-0.5443944,2.083825848240114e-06,-4.885025
2,axo29.D5B,-0.63206804,2.0802848824376948e-06,-4.885689
2,axo29.H1B,-0.58762956,2.011216248955154e-06,-4.8926654
2,axo15.A2B,-0.7001188,1.8296852574563522e-06,-4.9122295
2,axo21.F4A,-0.6135028,1.8126873854831056e-06,-4.9147186
2,axo6.D8B,-0.6698078,1.6529329951336678e-06,-4.933423
2,axo12.D9,-0.60965806,1.4226232022497322e-06,-4.9629655
2,axo7.B1B,-0.6215974,1.4226232022497322e-06,-4.9632144
2,axo29.B9A,-0.5530541,1.4205466503987749e-06,-4.963908
2,axo6.D5B,-0.77247745,1.3511830014314213e-06,-4.974271
2,axo10.C12B,-0.7122272,1.3170790119954806e-06,-4.979558
2,axo12.B3,-0.5877968,1.3113885770407827e-06,-4.980727
2,axo20.D8B,-0.6789233,1.2635349213135854e-06,-4.9882464
2,axo12.A10,-0.65473557,1.2210813732922883e-06,-4.9951777
2,axo7.D6B,-0.7110209,1.1661367256517555e-06,-5.004719
2,axo6.A2B,-0.56536484,8.662730736989386e-07,-5.0633283
2,axo20.A2B,-0.97002476,7.311386650225174e-07,-5.09588
2,axo13.C1B,-0.60105544,7.272414166193726e-07,-5.097223
2,axo20.G6A,-1.0390487,6.821814353963071e-07,-5.109652
2,axo29.B2B,-0.7003357,6.630510027269664e-07,-5.115354
2,axo29.E4B,-0.97405505,5.76562943191546e-07,-5.142
2,axo29.G6A,-0.57034,5.674583412168192e-07,-5.145319
2,axo15.F10,-0.79281825,5.492721386648143e-07,-5.1517596
2,axo20.E5B,-1.1518226,5.492721386648143e-07,-5.1518955
2,axo29.F4B,-0.70313513,5.456747287713614e-07,-5.1536527
2,axo21.F2B,-0.6778393,5.08565042723995e-07,-5.168164
2,axo7.C8B,-0.5966105,4.5559806408731787e-07,-5.1893497
2,axo29.H11B,-1.0603495,4.233056881338316e-07,-5.2033553
2,axo10.B9B,-0.6596331,4.085614923704896e-07,-5.210935
2,axo29.D4A,-0.6021902,3.900302485333413e-07,-5.219873
2,axo21.A11A,-0.7005802,3.005144986032577e-07,-5.2692814
2,axo15.D5,-0.8364127,2.8500242496311233e-07,-5.279335
2,axo29.G10A,-0.6049693,2.8500242496311233e-07,-5.279335
2,axo29.H11A,-0.67817426,2.4760596904258947e-07,-5.306049
2,axo29.E5B,-1.0052536,2.3674822331219084e-07,-5.3148885
2,axo29.B2A,-0.6364936,2.326094901451606e-07,-5.3184333
2,axo29.C11A,-0.6163627,2.129492051647326e-07,-5.3348145
2,axo6.B6B,-1.2917955,1.939333528388571e-07,-5.352765
2,axo20.A2A,-1.0619965,1.8904066595225165e-07,-5.35772
2,axo7.E7B,-0.6765759,1.4027828181848963e-07,-5.4133883
2,axo29.E12B,-1.092362,1.4006894425042676e-07,-5.413992
2,axo20.D11A,-0.9790375,1.3117272060716163e-07,-5.4260592
2,axo6.A3B,-0.94526446,1.195309993892563e-07,-5.442969
2,axo29.F6B,-0.8599616,1.0993618008997538e-07,-5.4585204
2,axo29.G12B,-0.86219573,1.0714449176799058e-07,-5.463423
2,axo29.D5A,-0.74227875,9.469053921296029e-08,-5.485642
2,axo29.F10B,-0.77013844,7.845944868588667e-08,-5.5194535
2,axo20.D11B,-1.1024383,7.753038748920002e-08,-5.521882
2,axo6.E10B,-0.78501004,7.720672120609597e-08,-5.522953
2,axo6.G9B,-0.76771617,7.650903956302433e-08,-5.5248837
2,axo29.B5B,-0.7341191,7.547632793056039e-08,-5.5276065
2,axo29.G3A,-0.81525886,6.997700796894223e-08,-5.541205
2,axo29.E1B,-0.657383,6.597959148400754e-08,-5.5518317
2,axo29.H12A,-0.76197743,6.092536017388274e-08,-5.566418
2,axo20.A5B,-0.89152426,5.6806772150182774e-08,-5.5789456
2,axo29.E2B,-1.087676,4.487597459441617e-08,-5.620827
2,axo20.F3A,-1.1162425,3.900529163127547e-08,-5.645671
2,axo20.E6A,-1.1267432,3.674615171996003e-08,-5.6569386
2,axo6.E3B,-0.8865916,3.5529566184493816e-08,-5.663395
2,axo15.F6,-0.6591478,3.532246741144393e-08,-5.664737
2,axo13.H4B,-0.89185745,3.432821687048344e-08,-5.6699715
2,axo13.G11B,-0.66890794,3.425455125356948e-08,-5.6706805
2,axo29.F12B,-0.82925534,3.278580392363959e-08,-5.6785245
2,axo29.E6A,-0.6138688,2.7232418261231307e-08,-5.7108727
2,axo7.G4B,-0.90900296,2.6275361931081212e-08,-5.7172985
2,axo12.E10,-0.66497475,2.5438999196320486e-08,-5.723136
2,axo13.C2B,-0.64951956,2.4234207432294716e-08,-5.7317114
2,axo13.E12B,-0.84338075,2.0020196533240635e-08,-5.7647004
2,axo6.D4B,-0.8556159,1.905284937860598e-08,-5.773389
2,axo6.H4B,-0.8445815,1.9040344914180367e-08,-5.7738414
2,axo29.F12A,-0.7240996,1.8683288537084893e-08,-5.7773714
2,axo13.D7B,-0.73573095,1.6991685660311085e-08,-5.794009
2,axo6.H5B,-0.8210292,1.6893131755918248e-08,-5.795329
2,axo13.G10B,-0.7706711,1.6742423576772575e-08,-5.797177
2,axo29.F11A,-0.68696773,1.6079385632615316e-08,-5.8042965
2,axo15.G5,-0.91108626,1.5547325916983904e-08,-5.8102775
2,axo29.A11B,-0.8585412,1.503376750416551e-08,-5.8162436
2,axo29.F5A,-0.76572996,1.1329290312730435e-08,-5.865041
2,axo6.B1B,-0.82927966,1.1285042728197952e-08,-5.8664436
2,axo6.A7B,-0.7848073,1.0874886093351731e-08,-5.87293
2,axo29.C1B,-0.73834246,1.0787227908272254e-08,-5.8746195
2,axo29.G2B,-1.0340137,1.0553638437536753e-08,-5.878594
2,axo6.F11B,-0.83003026,1.0391090697076639e-08,-5.881513
2,axo29.F5B,-0.84084237,9.733286941521562e-09,-5.8926754
2,axo29.C4B,-0.8042979,9.3788248091311e-09,-5.899501
2,axo20.H1A,-0.9146826,7.074586734831931e-09,-5.94725
2,axo6.F4B,-0.9510691,6.773587508325128e-09,-5.9547167
2,axo29.C5B,-0.8310123,6.693669745256287e-09,-5.95701
2,axo7.E1B,-0.818173,5.344979053592419e-09,-5.994743
2,axo6.C11B,-0.8329683,4.408550796134074e-09,-6.0270233
2,axo7.H3B,-0.7456817,4.329022571254039e-09,-6.0305
2,axo6.B8B,-0.8260058,4.172416659434184e-09,-6.0369787
2,axo29.E2A,-0.8733437,4.0317081854278145e-09,-6.042869
2,axo29.E4A,-0.7613864,3.4785238562052956e-09,-6.0669813
2,axo29.D10A,-0.75852495,3.342872048915129e-09,-6.073724
2,axo7.C5B,-0.7735893,2.913915443395235e-09,-6.09715
2,axo6.F2B,-0.7670882,2.6797580602392846e-09,-6.111246
2,axo29.C2B,-0.84736454,2.5655950783246825e-09,-6.118547
2,axo29.A5B,-0.8467391,1.9124682590090726e-09,-6.166273
2,axo7.E4B,-0.82476264,1.6908079190510356e-09,-6.1864486
2,axo29.G4B,-0.81946814,1.6508910342791032e-09,-6.190574
2,axo6.G6B,-0.8803614,1.6162829876987999e-09,-6.1946316
2,axo29.F3A,-0.83284163,1.1342175864313425e-09,-6.25162
2,axo6.C12B,-0.7919439,1.045360341054806e-09,-6.2654295
2,axo13.H1B,-0.8194014,6.88482911134928e-10,-6.3309026
2,axo15.F5,-0.89924926,6.88482911134928e-10,-6.331016
2,axo29.F4A,-1.0245408,6.470331340407009e-10,-6.341922
2,axo29.H5A,-0.8129654,4.744948917974351e-10,-6.3906064
2,axo12.A1,-0.96002823,3.780223793613034e-10,-6.425632
2,axo7.G5B,-0.8854415,2.1016485654196878e-10,-6.516454
2,axo15.D11,-0.856592,2.015977313021757e-10,-6.523468
2,axo12.C10,-0.77947116,1.7941854716905923e-10,-6.5412827
2,axo29.E5A,-0.8487881,1.7328155176662248e-10,-6.546849
2,axo6.E5B,-0.83741695,1.3675149180751861e-10,-6.582493
2,axo29.D2B,-1.1000758,4.816378393932705e-11,-6.737672
2,axo29.G1A,-0.8617683,2.2620733519995054e-11,-6.8484507
2,axo6.D7B,-0.8488272,1.0556259928143897e-11,-6.9573894
2,axo12.G7,-0.9234289,5.281246472109752e-12,-7.057888
2,axo29.G11B,-0.97337085,2.8203573719583377e-12,-7.145995
2,axo13.D5B,-0.93989235,9.974577226892925e-13,-7.2906075
3,axo21.A12A,2.5530498,7.637758589756745e-162,27.36957
3,axo10.E7,2.2039182,3.656278257656463e-156,26.862366
3,axo10.C12,2.116375,7.761997256240736e-155,26.733398
3,axo10.B9B,2.2848141,1.6796383869842128e-150,26.346987
3,axo10.E12,2.3713238,8.567864951035668e-150,26.27668
3,axo11.E2B,2.3924956,6.7751115273502795e-149,26.19103
3,axo10.B12,2.1808453,4.010043332723674e-148,26.117258
3,axo11.A9B,2.2337823,6.443598482799229e-144,25.739151
3,axo10.B1B,2.3722458,1.1923531205426743e-143,25.710693
3,axo10.E1,2.2299602,1.1148613408461193e-142,25.619627
3,axo10.C1B,2.1073751,1.0042654384078916e-140,25.439877
3,axo16.G4B,2.4735475,5.713516737999045e-140,25.368126
3,axo10.C9B,2.155759,6.423629800314503e-140,25.360363
3,axo21.F10B,2.5370824,1.0148496272260163e-138,25.248539
3,axo10.F7,2.1682835,1.2303180772463082e-138,25.238195
3,axo10.F8B,2.36728,1.5661122835225683e-138,25.226093
3,axo10.F1B,2.133457,2.1572257228615756e-138,25.211014
3,axo16.F1B,2.4232118,3.627503185059391e-135,24.912842
3,axo21.G1B,2.3568485,6.614332251524044e-135,24.886587
3,axo21.D9B,2.5088527,8.350543630074212e-134,24.782589
3,axo11.B7B,2.2236838,1.4089872743104261e-133,24.759537
3,axo10.D3B,2.1832013,1.7809070099839703e-133,24.748213
3,axo21.A8B,2.3295267,4.5816042310503486e-133,24.70781
3,axo21.A11B,2.3857088,4.5816042310503486e-133,24.706549
3,axo10.C9,2.0766249,8.55748634410039e-133,24.679638
3,axo10.A1B,2.2936168,2.3981231616969042e-132,24.636328
3,axo16.H7B,2.1874745,1.1216588222369052e-131,24.572199
3,axo10.E5,2.0739315,2.78708690354949e-131,24.533712
3,axo21.A3B,2.3550026,5.375087552794607e-131,24.50554
3,axo21.A1B,2.3825598,5.673918953515109e-130,24.407957
3,axo11.B1B,2.0327563,9.833944357435923e-130,24.38411
3,axo8.B3A,2.0116246,4.4694189178369515e-129,24.320742
